supermercado,nombre,nombre_limpio,precio,url,seccion
ahorramas,Aceituna negra sin hueso Serpis 130g,aceituna negra sin hueso serpis 130g,1.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sardinillas en aceite de oliva bajas en sal Alipende 2 unidades 62g,sardinillas en aceite de oliva bajas en sal alipende 2 unidades 62g,1.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sandwich integral mixto 130g,sandwich integral mixto 130g,1.15,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Gazpacho Alvalle 1l,gazpacho alvalle 1l,3.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Té chai Hornimans 20u,te chai hornimans 20u,2.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pasta fresca tortellini relleno de ricota Alipende 250g,pasta fresca tortellini relleno de ricota alipende 250g,1.80,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Lasaña a la boloñesa Dunany 700g,lasana a la bolonesa dunany 700g,4.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Tomate rallado aceite oliva extra La Gergaleña 200g,tomate rallado aceite oliva extra la gergalena 200g,1.59,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Chocolate con leche y almendras Alipende 150g,chocolate con leche y almendras alipende 150g,1.65,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Snack de maíz conos Alipende 100g sabor a bacon&queso,snack de maiz conos alipende 100g sabor a bacon&queso,0.80,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Patatas fritas Ruffles 150g york-queso,patatas fritas ruffles 150g york-queso,1.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sandwich Tarradellas pack 2 mixto jamon y queso,sandwich tarradellas pack 2 mixto jamon y queso,1.86,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Crema de calabacín La Huerta Don Simon 300ml,crema de calabacin la huerta don simon 300ml,1.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Caldo doble en pastillas s/gluten s/lactosa Knorr 12+4 unidades,caldo doble en pastillas s/gluten s/lactosa knorr 12+4 unidades,1.65,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Ravioli Rana 250g costillas con salsa barbacoa,ravioli rana 250g costillas con salsa barbacoa,3.35,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Café con leche intensidad 7 Dolce Gusto 30 cápsulas,cafe con leche intensidad 7 dolce gusto 30 capsulas,8.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Tortellini Knorr 250g queso,tortellini knorr 250g queso,2.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Chocolatina Kit-Kat mini 200g 12 unidades,chocolatina kit-kat mini 200g 12 unidades,3.29,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Bagels Bimbo clásico para dulce y salado 4 uds,bagels bimbo clasico para dulce y salado 4 uds,2.45,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Tomate natural triturado Passata Mutti 400g,tomate natural triturado passata mutti 400g,2.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Huevos ecológicos M-L Rujamar 8 unidades,huevos ecologicos m-l rujamar 8 unidades,3.65,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Piquitos integrales artesanos Delicias del Pan 140g,piquitos integrales artesanos delicias del pan 140g,1.84,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Bagels Bimbo semillas 4 uds,bagels bimbo semillas 4 uds,2.64,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Snacks maiz Gublins Grefusa 135g,snacks maiz gublins grefusa 135g,1.69,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa boloñesa para pasta y pizza Gallo 350g,salsa bolonesa para pasta y pizza gallo 350g,3.35,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa Calvé 430ml fina casera,salsa calve 430ml fina casera,2.25,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Letras Alipende 500g,letras alipende 500g,0.80,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cacahuete con cáscara tostado Alipende 400g,cacahuete con cascara tostado alipende 400g,1.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Café espresso fuerte Saimaza 20 cápsulas,cafe espresso fuerte saimaza 20 capsulas,4.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pan Sottile Dulcesol 310g con cereales y semillas,pan sottile dulcesol 310g con cereales y semillas,1.37,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pimientos del piquillo merluza y gambas Alipende 260g,pimientos del piquillo merluza y gambas alipende 260g,2.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Chocolate puro sin gluten Alipende 150g,chocolate puro sin gluten alipende 150g,1.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Maravilla Alipende 500g,maravilla alipende 500g,0.80,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Muesli crujiente sin azúcar añadido Alipende 500g,muesli crujiente sin azucar anadido alipende 500g,2.00,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Galletas ChocoBom Mini cookies Gullón 160g,galletas chocobom mini cookies gullon 160g,1.40,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Palomitas Alipende 90g con mantequilla,palomitas alipende 90g con mantequilla,0.90,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Fideos orientales pollo gallina blanca yakisoba 93g,fideos orientales pollo gallina blanca yakisoba 93g,1.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Habas fritas Alipende 150g,habas fritas alipende 150g,1.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Vasos papel ecológico 240 ml Betik 12 uds,vasos papel ecologico 240 ml betik 12 uds,1.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Fabada asturiana sin gluten Alipende 865g,fabada asturiana sin gluten alipende 865g,2.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Maíz frito Gigantones Churruca XXL 70g,maiz frito gigantones churruca xxl 70g,1.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa kimchi con chile Tiger Khan Gold 200ml,salsa kimchi con chile tiger khan gold 200ml,2.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Galletas mini Campurrianas 260g,galletas mini campurrianas 260g,1.00,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pan de molde Alipende 500g amapola y sésamo,pan de molde alipende 500g amapola y sesamo,1.20,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Arroz integral Sos 1kg,arroz integral sos 1kg,1.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pan molde Bimbo brioche suave sabor mantequilla 500g,pan molde bimbo brioche suave sabor mantequilla 500g,2.41,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Mermelada diet la vieja fabrica 280g frambuesa,mermelada diet la vieja fabrica 280g frambuesa,2.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Café soluble natural con magnesio Nescafé 200g,cafe soluble natural con magnesio nescafe 200g,7.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cóctel revuelto de frutos secos Alipende 375g,coctel revuelto de frutos secos alipende 375g,1.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Empanada de pulpo,empanada de pulpo,5.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Mayonesa bocabajo Heinz 400ml,mayonesa bocabajo heinz 400ml,2.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sandwich maxi de pollo-queso LM 200g,sandwich maxi de pollo-queso lm 200g,1.60,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cacao Colacao 6 sobres,cacao colacao 6 sobres,2.89,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceituna con aliño casero Carbonell 450g,aceituna con alino casero carbonell 450g,4.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cacao 0% azúcar añadido Colacao 325g,cacao 0% azucar anadido colacao 325g,4.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Quinoa Miau 500g,quinoa miau 500g,2.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Empanada de bacalao y pasas,empanada de bacalao y pasas,6.30,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Alibia blanca con verdura Alipende 400g,alibia blanca con verdura alipende 400g,1.25,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Mini hoop 5 uds bombón,mini hoop 5 uds bombon,1.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Vinagre de jerez Alipende 500ml,vinagre de jerez alipende 500ml,3.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa fina Ligeresa 430ml,salsa fina ligeresa 430ml,2.65,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceite de Coco Virgen Ecológico La Masía 430ml,aceite de coco virgen ecologico la masia 430ml,5.20,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Caldo en pastillas Avecrem 24u pollo,caldo en pastillas avecrem 24u pollo,2.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa mayo Go Tan Sriracha 215ml,salsa mayo go tan sriracha 215ml,3.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cacao Colacao 383g,cacao colacao 383g,4.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceite de oliva virgen extra Abril 500ml,aceite de oliva virgen extra abril 500ml,2.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Potón en trozos con salsa americana Alipende pack3,poton en trozos con salsa americana alipende pack3,2.80,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Galleta Oreo 160g mini,galleta oreo 160g mini,1.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Hogaza candeal 310g,hogaza candeal 310g,2.00,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa cocktail Alipende 300ml,salsa cocktail alipende 300ml,0.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Té verde Alipende 20u,te verde alipende 20u,0.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Polvo para hornear Alipende 6 sobres x 15g,polvo para hornear alipende 6 sobres x 15g,0.70,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Chocolate con leche sin gluten Nestlé 125g,chocolate con leche sin gluten nestle 125g,1.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Harina de avena integral Haricaman 1kg,harina de avena integral haricaman 1kg,1.90,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Palmeras de hojaldre Jesús 300g recubiertas de miel,palmeras de hojaldre jesus 300g recubiertas de miel,2.79,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Palomitas de ketchup y mostaza sin gluten Risi 105g,palomitas de ketchup y mostaza sin gluten risi 105g,1.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cereales de arroz inflado cacao s/gluten Alipende 500g,cereales de arroz inflado cacao s/gluten alipende 500g,2.10,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Dulce membrillo San Lorenzo pack 2,dulce membrillo san lorenzo pack 2,1.25,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Hoops obrador Ahorramas pack 4 bombón,hoops obrador ahorramas pack 4 bombon,1.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pastillas de caldo de pollo Alipende 24 unidades,pastillas de caldo de pollo alipende 24 unidades,1.30,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Preparado para hacer gelatina de frambuesa Alipende 2 uds 170g,preparado para hacer gelatina de frambuesa alipende 2 uds 170g,1.45,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Galletas de chocolate Campurrianas 350g + 66g,galletas de chocolate campurrianas 350g + 66g,3.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pizza Casa Tarradellas 400g carbonara,pizza casa tarradellas 400g carbonara,3.19,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Guisantes Bonduelle tarro de cristal 465g extra finos,guisantes bonduelle tarro de cristal 465g extra finos,3.89,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Harina de trigo integral Alipende 1kg,harina de trigo integral alipende 1kg,0.90,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Fideo Alipende 500g cabellín,fideo alipende 500g cabellin,0.80,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pan rallado Alipende 500g estilo casero,pan rallado alipende 500g estilo casero,1.00,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pimienta negra molinillo Alipende 42g,pimienta negra molinillo alipende 42g,1.45,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Jalapeño en rodajas Don Rancho 190g,jalapeno en rodajas don rancho 190g,1.65,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Mayonesa aceite oliva sin gluten sin lactosa Ybarra 225ml,mayonesa aceite oliva sin gluten sin lactosa ybarra 225ml,2.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Arroz Scotti 500g largo para risotto,arroz scotti 500g largo para risotto,1.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Calamar Albo 72g en su tinta,calamar albo 72g en su tinta,2.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,La gula del norte 200g fresca,la gula del norte 200g fresca,5.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cacao negro soluble Valor 250g 100%,cacao negro soluble valor 250g 100%,6.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Clavo en grano Alipende 28g,clavo en grano alipende 28g,0.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Palmito entero Pelli 250g,palmito entero pelli 250g,2.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Copos de maíz tostados Alipende 500g,copos de maiz tostados alipende 500g,1.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Panecillo tostado Alipende 160g con ajo,panecillo tostado alipende 160g con ajo,1.20,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Albahaca Alipende 13g,albahaca alipende 13g,0.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Berenjenas de almagro en corazones Antonio 300g,berenjenas de almagro en corazones antonio 300g,3.89,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Quinoa Brillante pack 2 blanca-roja,quinoa brillante pack 2 blanca-roja,1.56,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pimienta negra Carmencita 52g molida,pimienta negra carmencita 52g molida,2.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Garbanzos con espinacas Litoral 425g,garbanzos con espinacas litoral 425g,2.15,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Regaliz Fini 150g torcida de fresa,regaliz fini 150g torcida de fresa,0.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceitunas gordal Alipende 180g con pepinillo,aceitunas gordal alipende 180g con pepinillo,3.19,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceitunas verdes con hueso campo real Guerra 950g,aceitunas verdes con hueso campo real guerra 950g,4.70,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Almendra frita Santa María 240g,almendra frita santa maria 240g,4.35,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cereales rellenos de cacao y avellana sin gluten Alipende 500g,cereales rellenos de cacao y avellana sin gluten alipende 500g,2.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Perejil Alipende 35g,perejil alipende 35g,1.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Champiñon Alipende pack 3 laminado,champinon alipende pack 3 laminado,2.22,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa Orlando 245g cheddar bacon,salsa orlando 245g cheddar bacon,1.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa patatas deluxe Hellman´s 250ml,salsa patatas deluxe hellman's 250ml,2.25,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pastillas de caldo de carne Alipende 24 unidades,pastillas de caldo de carne alipende 24 unidades,1.30,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Harina de maíz sin gluten Maizena 400g fina,harina de maiz sin gluten maizena 400g fina,2.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceitunas rellenas de pimiento Alipende 150g,aceitunas rellenas de pimiento alipende 150g,1.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Café espresso ristretto intensidad 12 Marcilla 20 cáps,cafe espresso ristretto intensidad 12 marcilla 20 caps,6.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Carne de pimiento choricero Celorrio 125g,carne de pimiento choricero celorrio 125g,1.38,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Crema Tahini Eos 200g,crema tahini eos 200g,2.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cacao Soluble Instantáneo Nestlé Nesquik 1kg,cacao soluble instantaneo nestle nesquik 1kg,6.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Nueces al natural sin cáscara Frumesa 150g,nueces al natural sin cascara frumesa 150g,2.00,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Café Latte Genova intensidad 8 Dolce Gusto 14 cápsulas,cafe latte genova intensidad 8 dolce gusto 14 capsulas,3.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Bonito Alipende 190g en aceite oliva,bonito alipende 190g en aceite oliva,3.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pizza Casa Tarradellas 390g jamon serrano,pizza casa tarradellas 390g jamon serrano,3.19,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cous cous Gallo 500g mediano,cous cous gallo 500g mediano,2.02,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Fideos orientales pollo Gallina Blanca yatekomo 60g,fideos orientales pollo gallina blanca yatekomo 60g,1.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Albondigas a la jardinera Carretilla 300g,albondigas a la jardinera carretilla 300g,3.65,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Fideo Gallo 450g nº1 fino,fideo gallo 450g no1 fino,1.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Snack fantasmas Alipende 65g,snack fantasmas alipende 65g,0.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Crackers Mels 500g con sal,crackers mels 500g con sal,2.19,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Banderillas picantes con anchoa natural Toreras 120g,banderillas picantes con anchoa natural toreras 120g,2.75,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Aceite de orujo lindoliva La Masía 1l,aceite de orujo lindoliva la masia 1l,3.59,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Bonito Alipende 190g en escabeche,bonito alipende 190g en escabeche,3.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Fideos orientales pollo gallina blanca Yatekomo pack 3,fideos orientales pollo gallina blanca yatekomo pack 3,2.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Galleta de chocolate Tostarica Cuétara 400g,galleta de chocolate tostarica cuetara 400g,3.49,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sopa Gallina Blanca 85g pollo con maravilla,sopa gallina blanca 85g pollo con maravilla,0.85,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Mermelada diet fresa sin azúcar añadido Alipende 350g,mermelada diet fresa sin azucar anadido alipende 350g,1.47,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sandwich de lomo barbacoa maxi LM 200g,sandwich de lomo barbacoa maxi lm 200g,1.60,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Gullón digestive zero sin azúcares añadidos de chocolate Gullón 270g,gullon digestive zero sin azucares anadidos de chocolate gullon 270g,3.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Barritas de cereales Alipende 129g con frutos rojos,barritas de cereales alipende 129g con frutos rojos,1.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Ensalada ligera Carretilla 200g,ensalada ligera carretilla 200g,2.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Hogaza Espelta 50% 500G,hogaza espelta 50% 500g,2.50,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Salsa Ajonesa Chovi 250ml,salsa ajonesa chovi 250ml,2.29,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Tomate frito mediterráneo con aceite de oliva virgen extra Helios 560g,tomate frito mediterraneo con aceite de oliva virgen extra helios 560g,2.55,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Caballa del sur Usisa 78g en aceite oliva,caballa del sur usisa 78g en aceite oliva,2.35,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Champiñon Alipende bote 185g entero,champinon alipende bote 185g entero,1.49,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Ensalada Carretilla 240g pasta con jamon,ensalada carretilla 240g pasta con jamon,2.39,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Mermelada extra Alipende 410g arándanos,mermelada extra alipende 410g arandanos,2.29,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Cocktail de frutas en almíbar Celorrio 480g,cocktail de frutas en almibar celorrio 480g,2.25,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Tarta Comtessa XXL Frigo 1l clásica,tarta comtessa xxl frigo 1l clasica,4.99,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Sandwich 150g Atún con tomate,sandwich 150g atun con tomate,1.15,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Chocolate con almendras marconas s/gluten Valor 250g,chocolate con almendras marconas s/gluten valor 250g,5.25,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
ahorramas,Pasta oriental fusian Maggi 71g pollo,pasta oriental fusian maggi 71g pollo,0.95,https://www.ahorramas.com/alimentacion/?pmin=0.01&start=0&sz=140,alimentacion
