supermercado,nombre,nombre_limpio,precio,url,seccion
alcampo,LUENGO Alubia cocida con verduras 400 g.,luengo alubia cocida con verduras 400 g.,1.19,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,PRODUCTO ALCAMPO Espagueti de garbanzos PRODUCTO ALCAMPO 250 g.,producto alcampo espagueti de garbanzos producto alcampo 250 g.,1.45,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,TIGER KHAN Aceite de sésamo TIGER KHAN 200 ml.,tiger khan aceite de sesamo tiger khan 200 ml.,3.13,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,CALVO Atún en aceite vegetal pack 3 uds. x 52 g.,calvo atun en aceite vegetal pack 3 uds. x 52 g.,1.99,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,LA ESPAÑOLA Aceitunas verdes rellenas de pimiento LA ESPAÑOLA lata de 130 g.,la espanola aceitunas verdes rellenas de pimiento la espanola lata de 130 g.,1.49,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,LA ESPAÑOLA Aceite de oliva intenso botella 1 l.,la espanola aceite de oliva intenso botella 1 l.,3.49,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,MAGGI Noodles de trigo con sabor Teriyaki 75 g.,maggi noodles de trigo con sabor teriyaki 75 g.,1.49,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,PRODUCTO ALCAMPO Paté vegano de alcachofas con bajo contenido en azúcares 110 g.,producto alcampo pate vegano de alcachofas con bajo contenido en azucares 110 g.,1.79,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,BRILLANTE Arroz al curry verde en tarrina 2 X 125 gr.,brillante arroz al curry verde en tarrina 2 x 125 gr.,1.29,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,PRODUCTO ALCAMPO Macarrones de guisantes PRODUCTO ALCAMPO 250 g.,producto alcampo macarrones de guisantes producto alcampo 250 g.,1.45,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,MEZETE Hummus gourmet MEZETE 215 g.,mezete hummus gourmet mezete 215 g.,2.59,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,PRODUCTO ALCAMPO Salsa de soja estilo boloñesa 315 g.,producto alcampo salsa de soja estilo bolonesa 315 g.,2.59,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,PRODUCTO ALCAMPO Paté de alubias estilo morcilla 110 g.,producto alcampo pate de alubias estilo morcilla 110 g.,1.79,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,"SOLIS Tomate frito con aceite de oliva, 3 uds, 200 g.","solis tomate frito con aceite de oliva, 3 uds, 200 g.",2.28,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,MAGGI Saucy Noodle Noodles de trigo con condimento sabor a salsa de chili dulce 75 g.,maggi saucy noodle noodles de trigo con condimento sabor a salsa de chili dulce 75 g.,1.49,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,MAGGI Saucy Noodle Noodles de trigo con condimento sabor a pollo y sésamo 75 g.,maggi saucy noodle noodles de trigo con condimento sabor a pollo y sesamo 75 g.,1.49,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,GUILLEN Aceite de oliva virgen extra (AOVE) garrafa 5 l.,guillen aceite de oliva virgen extra (aove) garrafa 5 l.,25.95,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,"VICENTE VIDAL Aperitivos vegetales, Marinas, Veggie Experienccie VICENTE VIDAL 100 g.","vicente vidal aperitivos vegetales, marinas, veggie experienccie vicente vidal 100 g.",2.69,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,MEZETE Gourmet hummus y chili picante MEZETE 215 g.,mezete gourmet hummus y chili picante mezete 215 g.,2.59,https://www.compraonline.alcampo.es/categories/folletos-y-promociones/folleto-alimentaci%C3%B3n-excepto-canarias/alimentaci%C3%B3n/OCALI?sortBy=favorite,alimentacion
alcampo,"LEVANOVA Levadura fresca, 50 gr.","levanova levadura fresca, 50 gr.",0.47,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"GULLÓN Galleta Integral con avena, Trigo y gotas de chocolate negro 425 g.","gullon galleta integral con avena, trigo y gotas de chocolate negro 425 g.",1.55,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,PRODUCTO ECONÓMICO ALCAMPO Mitades de melocotón en almíbar PRODUCTO ECONÓMICO ALCAMPO 480 g. peso neto escurrido,producto economico alcampo mitades de melocoton en almibar producto economico alcampo 480 g. peso neto escurrido,1.88,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,PRODUCTO ALCAMPO Café soluble natural 200 g.,producto alcampo cafe soluble natural 200 g.,4.58,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NUTELLA Crema de cacao y avellanas 825 g.,nutella crema de cacao y avellanas 825 g.,5.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"MARCILLA Gran aroma Café molido mezcla, tueste natural (50%) y torrefacto (50%) 500 g.","marcilla gran aroma cafe molido mezcla, tueste natural (50%) y torrefacto (50%) 500 g.",7.45,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DONUTS Rosquilla con azúcar glacé 4 uds. 208 g.,donuts rosquilla con azucar glace 4 uds. 208 g.,2.49,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,FONTANEDA Galletas María 707 g.,fontaneda galletas maria 707 g.,3.14,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MARCILLA Café molido natural 500 g.,marcilla cafe molido natural 500 g.,7.45,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Bebida de café cappuccino con leche y cacao NESCAFÉ Latte 205 ml.,nescafe bebida de cafe cappuccino con leche y cacao nescafe latte 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas espreso intenso I7, 16 uds.","dolce gusto cafe en capsulas espreso intenso i7, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"NESCAFÉ Latte triple zero Bebida de café capuccino, sin lactosa, ni azúcar, ni materia grasa 205 ml.","nescafe latte triple zero bebida de cafe capuccino, sin lactosa, ni azucar, ni materia grasa 205 ml.",1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,GULLÓN Galletas integrales con avena y naranja 425 g.,gullon galletas integrales con avena y naranja 425 g.,1.55,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESQUIK de NESTLÉ Cacao en polvo 2 kg.,nesquik de nestle cacao en polvo 2 kg.,10.29,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DOLCE GUSTO Café en cápsulas con leche 16 uds.,dolce gusto cafe en capsulas con leche 16 uds.,4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,STARBUCKS Bebida de café expreso frio con leche y un toque de caramelo STARBUCKS 220 ml.,starbucks bebida de cafe expreso frio con leche y un toque de caramelo starbucks 220 ml.,1.69,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DOLCE GUSTO Café en cápsulas Espresso Intenso I7 34 uds.,dolce gusto cafe en capsulas espresso intenso i7 34 uds.,8.98,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,STARBUCKS Café con leche con aroma a vainilla Frappuccino vainilla 250 ml.,starbucks cafe con leche con aroma a vainilla frappuccino vainilla 250 ml.,2.33,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"Croissant de mantequilla, 4 uds.","croissant de mantequilla, 4 uds.",1.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,PRODUCTO ALCAMPO Arroz inflado crujiente con chocolate 375 g.,producto alcampo arroz inflado crujiente con chocolate 375 g.,1.79,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,STARBUCKS Bebida con una mezcla fría de café y leche cremosa 200 ml.,starbucks bebida con una mezcla fria de cafe y leche cremosa 200 ml.,1.69,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Galletas choco biscuit con chocolate con leche caja 150 g.,milka galletas choco biscuit con chocolate con leche caja 150 g.,3.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"STARBUCKS Bebida de café expresso con leche, sin lactosa y sin azúcares añadidos Skinny latte 220 ml.","starbucks bebida de cafe expresso con leche, sin lactosa y sin azucares anadidos skinny latte 220 ml.",1.69,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas con leche I7, 34 uds.","dolce gusto cafe en capsulas con leche i7, 34 uds.",8.98,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Bebida de café con leche sabor a galletas NESCAFÉ Latte 205 ml.,nescafe bebida de cafe con leche sabor a galletas nescafe latte 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,LA LECHERA Leche condensada sirve fácil 450 gr.,la lechera leche condensada sirve facil 450 gr.,2.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"Croissant de mantequilla, 8 uds, 400g.","croissant de mantequilla, 8 uds, 400g.",3.90,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,STARBUCKS Bebida de café expreso con cremosa leche y un toque de cacao STARBUCKS 220 ml.,starbucks bebida de cafe expreso con cremosa leche y un toque de cacao starbucks 220 ml.,1.69,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DOLCE GUSTO Café en cápsulas cortado espresso Macchiato 16 uds. .,dolce gusto cafe en capsulas cortado espresso macchiato 16 uds. .,4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"Palmera tierna XXL de chocolate, 380g.","palmera tierna xxl de chocolate, 380g.",2.08,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Bebida de café espresso con leche Latte 205 ml.,nescafe bebida de cafe espresso con leche latte 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Bebida de café con leche y caramelo Latte 205 ml.,nescafe bebida de cafe con leche y caramelo latte 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas descafeinado Espresso I7, 16 uds.","dolce gusto cafe en capsulas descafeinado espresso i7, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DONUTS BOMBON Rosquillas de chocolate 4 uds. 220 g.,donuts bombon rosquillas de chocolate 4 uds. 220 g.,2.55,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,QUAKER Cereales muesli con chocolate Cruesli 375 g.,quaker cereales muesli con chocolate cruesli 375 g.,4.39,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas descafeinado con leche I5, 16 uds.","dolce gusto cafe en capsulas descafeinado con leche i5, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"LA BELLA EASO Magdalenas 0% azúcares 232 gr,","la bella easo magdalenas 0% azucares 232 gr,",2.75,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MARIE LU FONTANEDA Galletas María desayuno integrales 520 g.,marie lu fontaneda galletas maria desayuno integrales 520 g.,3.56,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas Ristretto ardenza I11, 16 uds.","dolce gusto cafe en capsulas ristretto ardenza i11, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"Croissant de mantequilla, 4 uds, 250g.","croissant de mantequilla, 4 uds, 250g.",3.49,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,LA BELLA EASO Croissants 0% azúcares añadidos 240 g.,la bella easo croissants 0% azucares anadidos 240 g.,2.79,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Chocowafer galletas Barquillo con Relleno de Cacao y Cubierto de Chocolate con Leche de los Alpes 300 g.,milka chocowafer galletas barquillo con relleno de cacao y cubierto de chocolate con leche de los alpes 300 g.,4.70,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"EKO Cereales solubles para beber, sin azúcares añadidos ecológico frasco de vidrio de 150 g.","eko cereales solubles para beber, sin azucares anadidos ecologico frasco de vidrio de 150 g.",3.42,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas con leche intenso I6, 16 uds.","dolce gusto cafe en capsulas con leche intenso i6, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Galletas mini waffer 110 g.,milka galletas mini waffer 110 g.,2.18,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"ILLY Café en cápsulas espresso Clássico I5, 10 uds.","illy cafe en capsulas espresso classico i5, 10 uds.",4.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MARCILLA Café molido Gran Aroma extra fuerte 500 g.,marcilla cafe molido gran aroma extra fuerte 500 g.,7.45,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DELTA Café molido de Portugal 220 g.,delta cafe molido de portugal 220 g.,4.74,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,STARBUCKS Café con leche Frapuccino cofee 250 ml.,starbucks cafe con leche frapuccino cofee 250 ml.,2.33,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Galletas de chocolate con forma de sticks 112 g.,milka galletas de chocolate con forma de sticks 112 g.,1.85,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ VITALÍSSIMO Café soluble natural con magnesio 200 g.,nescafe vitalissimo cafe soluble natural con magnesio 200 g.,8.50,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Bebida de café macchiato con leche Latte 205 ml.,nescafe bebida de cafe macchiato con leche latte 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Caféen cápsulas lungo I6,16 uds.","dolce gusto cafeen capsulas lungo i6,16 uds.",5.04,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas Grande Intenso I9, 16 uds.","dolce gusto cafe en capsulas grande intenso i9, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"Napolitana rellena de chocolate, 2 uds, 165 g.","napolitana rellena de chocolate, 2 uds, 165 g.",1.69,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESTLÉ Copos de trigo y avena integral tostados 625 g.,nestle copos de trigo y avena integral tostados 625 g.,4.70,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA galletas Choco Moo con chocolate con leche 120 g.,milka galletas choco moo con chocolate con leche 120 g.,1.89,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas espresso bonka I8, 16 uds.","dolce gusto cafe en capsulas espresso bonka i8, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas Espresso Intenso I7, 48 uds.","dolce gusto cafe en capsulas espresso intenso i7, 48 uds.",12.11,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Latte Bebida de leche y café con sabor Baileys sin alcohol 205 ml.,nescafe latte bebida de leche y cafe con sabor baileys sin alcohol 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ CLASSIC Café soluble con mucha crema 200 g.,nescafe classic cafe soluble con mucha crema 200 g.,8.08,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA galletas choco finas cubiertas de chocolate con leche caja 126 g.,milka galletas choco finas cubiertas de chocolate con leche caja 126 g.,2.14,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,QUAKER Cruesli Cereales muesli con frutos secos 375 g.,quaker cruesli cereales muesli con frutos secos 375 g.,4.39,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,DOLCE GUSTO Café en cápsulas intenso descafeinado 34 uds.,dolce gusto cafe en capsulas intenso descafeinado 34 uds.,8.98,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas cortado I6, 34 uds.","dolce gusto cafe en capsulas cortado i6, 34 uds.",8.98,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"NESCAFÉ Café en cápsulas Cappuccino I3, 16 uds.","nescafe cafe en capsulas cappuccino i3, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,PRODUCTO ALCAMPO Cereales con caramelo y chocolate 375 g.,producto alcampo cereales con caramelo y chocolate 375 g.,1.79,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"ILLY Café en cápsulas clássico Lungo I5, 10 uds.","illy cafe en capsulas classico lungo i5, 10 uds.",4.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MARCILLA Café molido descafeinado mezcla 400 g.,marcilla cafe molido descafeinado mezcla 400 g.,7.45,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,SANTIVERI DOBLE ZERO Galletas integrales con cereales 170 g.,santiveri doble zero galletas integrales con cereales 170 g.,2.84,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DELTA Café molido de tueste natural, origen Colombia 220 g.","delta cafe molido de tueste natural, origen colombia 220 g.",4.51,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ Bebida de cappuccino descafeinado con leche y cacao Latte 205 ml.,nescafe bebida de cappuccino descafeinado con leche y cacao latte 205 ml.,1.09,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,LA LECHERA Leche condensada desnatada LA LECHERA 450 g.,la lechera leche condensada desnatada la lechera 450 g.,2.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,PRODUCTO ALCAMPO Cereales con forma de bolitas de chocolate 375 g.,producto alcampo cereales con forma de bolitas de chocolate 375 g.,1.79,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas con leche I7, 48 uds.","dolce gusto cafe en capsulas con leche i7, 48 uds.",12.11,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"EKO Cereales solubles para beber, sin azúcares añadidos Magnesio 150 g.","eko cereales solubles para beber, sin azucares anadidos magnesio 150 g.",3.75,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MARIE LU Fontaneda Galletas de cereales 550 g.,marie lu fontaneda galletas de cereales 550 g.,3.56,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"DOLCE GUSTO Café en cápsulas cortado descafeinado I5, 16 uds.","dolce gusto cafe en capsulas cortado descafeinado i5, 16 uds.",4.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,ILLY Café en cápsulas descafeinado 10 uds.,illy cafe en capsulas descafeinado 10 uds.,4.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,GULLÓN Galletas integral Digestive con contenido reducido en grasa (33% menos) 400 g.,gullon galletas integral digestive con contenido reducido en grasa (33% menos) 400 g.,1.55,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"LA LECHERA Leche condensada desnatada y sin lactosa, ideal para el café, nestlé LA LECHERA 450 g.","la lechera leche condensada desnatada y sin lactosa, ideal para el cafe, nestle la lechera 450 g.",2.99,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"NESCAFÉ DOLCE GUSTO Café en cápsulas con leche Delicato I5,16 uds.","nescafe dolce gusto cafe en capsulas con leche delicato i5,16 uds.",4.55,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"Croissant de margarina, 4 uds, 215 g.","croissant de margarina, 4 uds, 215 g.",1.65,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,NESCAFÉ BLACK ROAST Café soluble natural intenso 200 g.,nescafe black roast cafe soluble natural intenso 200 g.,8.16,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Galletas Choco Pause de chocolate con leche 260 g.,milka galletas choco pause de chocolate con leche 260 g.,2.94,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Galletas mini cookies con Pepitas de Chocolate con Leche y Cubiertas con Chocolate con Leche de los Alpes bolsa 110 g.,milka galletas mini cookies con pepitas de chocolate con leche y cubiertas con chocolate con leche de los alpes bolsa 110 g.,2.23,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,"NESCAFÉ Café soluble descafeinado con magnesio, ayuda a reducir el cansancio y la fatiga 200 g.","nescafe cafe soluble descafeinado con magnesio, ayuda a reducir el cansancio y la fatiga 200 g.",8.50,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
alcampo,MILKA Chocowafer galletas barquillo rellenas de cacao y cubiertas de chocolate blanco de los Alpes paquete 180 g.,milka chocowafer galletas barquillo rellenas de cacao y cubiertas de chocolate blanco de los alpes paquete 180 g.,3.32,https://www.compraonline.alcampo.es/categories/desayuno-y-merienda/OC10?sortBy=favorite,desayuno y merienda
