supermercado,nombre,nombre_limpio,precio,url,seccion
mercadona,Plátano de Canarias IGP,platano de canarias igp,0.59,https://tienda.mercadona.es/categories/27,fruta
mercadona,Banana,banana,0.27,https://tienda.mercadona.es/categories/27,fruta
mercadona,Plátano macho,platano macho,0.84,https://tienda.mercadona.es/categories/27,fruta
mercadona,Uva blanca sin semillas,uva blanca sin semillas,2.55,https://tienda.mercadona.es/categories/27,fruta
mercadona,Uva roja sin semillas,uva roja sin semillas,2.50,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzana Golden,manzana golden,0.44,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzanas Golden,manzanas golden,2.85,https://tienda.mercadona.es/categories/27,fruta
mercadona,Pera Conferencia,pera conferencia,0.47,https://tienda.mercadona.es/categories/27,fruta
mercadona,Peras Conferencia,peras conferencia,3.45,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzana roja dulce,manzana roja dulce,0.62,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzanas rojas dulces,manzanas rojas dulces,3.83,https://tienda.mercadona.es/categories/27,fruta
mercadona,Pera Ercolina,pera ercolina,0.36,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzana Granny Smith,manzana granny smith,0.42,https://tienda.mercadona.es/categories/27,fruta
mercadona,Pera Rocha,pera rocha,0.38,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzana roja acidulce,manzana roja acidulce,0.64,https://tienda.mercadona.es/categories/27,fruta
mercadona,Manzanas rojas acidulces,manzanas rojas acidulces,3.83,https://tienda.mercadona.es/categories/27,fruta
mercadona,1/4 Sandía baja en semillas,1/4 sandia baja en semillas,2.83,https://tienda.mercadona.es/categories/27,fruta
mercadona,Media sandía baja en semillas,media sandia baja en semillas,5.29,https://tienda.mercadona.es/categories/27,fruta
mercadona,Sandía baja en semillas,sandia baja en semillas,9.26,https://tienda.mercadona.es/categories/27,fruta
mercadona,Medio melón piel de sapo,medio melon piel de sapo,3.30,https://tienda.mercadona.es/categories/27,fruta
mercadona,Melón piel de sapo,melon piel de sapo,4.52,https://tienda.mercadona.es/categories/27,fruta
mercadona,Melón Galia,melon galia,4.29,https://tienda.mercadona.es/categories/27,fruta
mercadona,Limones,limones,2.35,https://tienda.mercadona.es/categories/27,fruta
mercadona,Limón,limon,0.43,https://tienda.mercadona.es/categories/27,fruta
mercadona,Naranja para mesa,naranja para mesa,0.53,https://tienda.mercadona.es/categories/27,fruta
mercadona,Naranjas,naranjas,4.65,https://tienda.mercadona.es/categories/27,fruta
mercadona,Naranjas,naranjas,6.25,https://tienda.mercadona.es/categories/27,fruta
mercadona,Pomelo,pomelo,0.97,https://tienda.mercadona.es/categories/27,fruta
mercadona,Lima,lima,0.33,https://tienda.mercadona.es/categories/27,fruta
mercadona,Kiwi verde,kiwi verde,0.38,https://tienda.mercadona.es/categories/27,fruta
mercadona,Kiwis verdes,kiwis verdes,3.06,https://tienda.mercadona.es/categories/27,fruta
mercadona,Aguacate,aguacate,0.93,https://tienda.mercadona.es/categories/27,fruta
mercadona,Aguacates,aguacates,3.06,https://tienda.mercadona.es/categories/27,fruta
mercadona,Piña,pina,3.64,https://tienda.mercadona.es/categories/27,fruta
mercadona,Media piña,media pina,2.21,https://tienda.mercadona.es/categories/27,fruta
mercadona,Guacamole Hacendado,guacamole hacendado,3.95,https://tienda.mercadona.es/categories/27,fruta
mercadona,Guacamole Hacendado,guacamole hacendado,1.75,https://tienda.mercadona.es/categories/27,fruta
mercadona,Kiwis amarillos,kiwis amarillos,3.25,https://tienda.mercadona.es/categories/27,fruta
mercadona,Mango,mango,1.80,https://tienda.mercadona.es/categories/27,fruta
mercadona,Piña natural a rodajas,pina natural a rodajas,3.00,https://tienda.mercadona.es/categories/27,fruta
mercadona,Papaya,papaya,3.05,https://tienda.mercadona.es/categories/27,fruta
mercadona,Albaricoque,albaricoque,3.08,https://tienda.mercadona.es/categories/27,fruta
mercadona,Cereza,cereza,3.98,https://tienda.mercadona.es/categories/27,fruta
mercadona,Fresón,freson,2.25,https://tienda.mercadona.es/categories/27,fruta
mercadona,Frambuesa,frambuesa,2.49,https://tienda.mercadona.es/categories/27,fruta
mercadona,Níspero,nispero,2.75,https://tienda.mercadona.es/categories/27,fruta
mercadona,Moras,moras,1.95,https://tienda.mercadona.es/categories/27,fruta
mercadona,Arándanos,arandanos,3.15,https://tienda.mercadona.es/categories/27,fruta
mercadona,Arándanos,arandanos,5.00,https://tienda.mercadona.es/categories/27,fruta
mercadona,Brevas,brevas,2.95,https://tienda.mercadona.es/categories/27,fruta
mercadona,Paraguayo,paraguayo,0.64,https://tienda.mercadona.es/categories/27,fruta
mercadona,Paraguayos,paraguayos,2.00,https://tienda.mercadona.es/categories/27,fruta
mercadona,Nectarina pulpa blanca,nectarina pulpa blanca,0.85,https://tienda.mercadona.es/categories/27,fruta
mercadona,Lechuga Iceberg,lechuga iceberg,0.85,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla 4 estaciones,ensalada mezcla 4 estaciones,0.86,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Lechugas corazón romana,lechugas corazon romana,1.65,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla brotes tiernos,ensalada mezcla brotes tiernos,1.19,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Canónigos,canonigos,1.18,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Lechuga iceberg,lechuga iceberg,0.90,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla gourmet,ensalada mezcla gourmet,1.06,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Cogollos de lechuga,cogollos de lechuga,1.05,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Lechuga corazón romana,lechuga corazon romana,1.10,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Endibias,endibias,1.87,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla brotes tiernos maxi,ensalada mezcla brotes tiernos maxi,1.65,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla gourmet maxi,ensalada mezcla gourmet maxi,1.76,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla tierna,ensalada mezcla tierna,1.24,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Rúcula,rucula,0.83,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Cogollos corazón de lechuga,cogollos corazon de lechuga,1.98,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mezcla dúo canónigos y rúcula,ensalada mezcla duo canonigos y rucula,1.44,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Lechuga hoja roble,lechuga hoja roble,1.51,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Escarola rizada,escarola rizada,1.24,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Escarola rizada,escarola rizada,1.80,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Espinaca baby,espinaca baby,1.15,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Lechuga romana cortada,lechuga romana cortada,1.12,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada César,ensalada cesar,2.55,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada California,ensalada california,2.29,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Wraps Texas,wraps texas,2.99,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada de la casa,ensalada de la casa,2.18,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada mil islas,ensalada mil islas,2.55,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada ensatún,ensalada ensatun,2.49,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada jamón,ensalada jamon,2.49,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada de pasta,ensalada de pasta,2.49,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada queso de cabra,ensalada queso de cabra,2.79,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Ensalada de pasta Listo para Comer,ensalada de pasta listo para comer,4.00,https://tienda.mercadona.es/categories/28,ensalada
mercadona,"Ensalada de pollo, queso y frutos secos Listo para Comer","ensalada de pollo, queso y frutos secos listo para comer",4.00,https://tienda.mercadona.es/categories/28,ensalada
mercadona,Patata,patata,0.47,https://tienda.mercadona.es/categories/29,verdura
mercadona,Patatas,patatas,5.10,https://tienda.mercadona.es/categories/29,verdura
mercadona,Patatas rojas,patatas rojas,3.80,https://tienda.mercadona.es/categories/29,verdura
mercadona,Patatas,patatas,6.70,https://tienda.mercadona.es/categories/29,verdura
mercadona,Patatas guarnición,patatas guarnicion,2.55,https://tienda.mercadona.es/categories/29,verdura
mercadona,Batata,batata,1.50,https://tienda.mercadona.es/categories/29,verdura
mercadona,Patatas especial para freir,patatas especial para freir,3.90,https://tienda.mercadona.es/categories/29,verdura
mercadona,Yuca,yuca,1.72,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cebollas tiernas,cebollas tiernas,1.40,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cebollas,cebollas,3.55,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cebollas,cebollas,2.25,https://tienda.mercadona.es/categories/29,verdura
mercadona,Ajos morados,ajos morados,1.85,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cebollas dulces,cebollas dulces,2.50,https://tienda.mercadona.es/categories/29,verdura
mercadona,Ajo tierno,ajo tierno,2.45,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cebollas rojas,cebollas rojas,1.43,https://tienda.mercadona.es/categories/29,verdura
mercadona,Ajo negro dientes pelados,ajo negro dientes pelados,4.45,https://tienda.mercadona.es/categories/29,verdura
mercadona,Picada de ajo y perejil,picada de ajo y perejil,1.50,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomate ensalada,tomate ensalada,0.66,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomate canario,tomate canario,0.26,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomate pera,tomate pera,0.24,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates pera,tomates pera,2.07,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates cherry pera kumato,tomates cherry pera kumato,1.61,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates cherry,tomates cherry,1.98,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates cherry en rama Dulcita,tomates cherry en rama dulcita,2.00,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates cherry en rama Dulcita,tomates cherry en rama dulcita,2.60,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates negros,tomates negros,2.60,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates,tomates,3.54,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomate negro,tomate negro,0.30,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomate rallado,tomate rallado,1.45,https://tienda.mercadona.es/categories/29,verdura
mercadona,Rama de Tomates,rama de tomates,1.60,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomate rosa,tomate rosa,1.62,https://tienda.mercadona.es/categories/29,verdura
mercadona,Tomates Anhel,tomates anhel,2.86,https://tienda.mercadona.es/categories/29,verdura
mercadona,Zanahorias,zanahorias,1.15,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pepino,pepino,0.38,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pepino holandés,pepino holandes,1.04,https://tienda.mercadona.es/categories/29,verdura
mercadona,Zanahorias,zanahorias,0.90,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pepinos,pepinos,2.70,https://tienda.mercadona.es/categories/29,verdura
mercadona,Palitos de zanahoria,palitos de zanahoria,2.07,https://tienda.mercadona.es/categories/29,verdura
mercadona,Zanahoria rallada base para ensalada,zanahoria rallada base para ensalada,0.94,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pimiento rojo,pimiento rojo,1.15,https://tienda.mercadona.es/categories/29,verdura
mercadona,Calabacín verde,calabacin verde,0.67,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pimiento verde freír,pimiento verde freir,0.26,https://tienda.mercadona.es/categories/29,verdura
mercadona,Calabacín blanco,calabacin blanco,0.80,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pimiento verde,pimiento verde,0.81,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pimientos tricolor,pimientos tricolor,1.71,https://tienda.mercadona.es/categories/29,verdura
mercadona,Pimientos semipicantes,pimientos semipicantes,1.36,https://tienda.mercadona.es/categories/29,verdura
mercadona,Coliflor,coliflor,2.32,https://tienda.mercadona.es/categories/29,verdura
mercadona,Repollo liso,repollo liso,2.55,https://tienda.mercadona.es/categories/29,verdura
mercadona,Medio repollo liso,medio repollo liso,1.59,https://tienda.mercadona.es/categories/29,verdura
mercadona,Medio repollo rizado,medio repollo rizado,1.73,https://tienda.mercadona.es/categories/29,verdura
mercadona,Champiñón pequeño,champinon pequeno,1.54,https://tienda.mercadona.es/categories/29,verdura
mercadona,Champiñón laminado limpio,champinon laminado limpio,2.04,https://tienda.mercadona.es/categories/29,verdura
mercadona,Seta,seta,2.05,https://tienda.mercadona.es/categories/29,verdura
mercadona,Champiñón grande,champinon grande,2.45,https://tienda.mercadona.es/categories/29,verdura
mercadona,Seta laminada,seta laminada,2.21,https://tienda.mercadona.es/categories/29,verdura
mercadona,Champiñón Portobello,champinon portobello,2.16,https://tienda.mercadona.es/categories/29,verdura
mercadona,Seta shiitake,seta shiitake,3.95,https://tienda.mercadona.es/categories/29,verdura
mercadona,Mix de setas intenso,mix de setas intenso,4.00,https://tienda.mercadona.es/categories/29,verdura
mercadona,Mix de setas suave,mix de setas suave,3.97,https://tienda.mercadona.es/categories/29,verdura
mercadona,Perejil troceado,perejil troceado,0.85,https://tienda.mercadona.es/categories/29,verdura
mercadona,Jengibre,jengibre,1.69,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cilantro,cilantro,1.25,https://tienda.mercadona.es/categories/29,verdura
mercadona,Albahaca,albahaca,1.53,https://tienda.mercadona.es/categories/29,verdura
mercadona,Hierbabuena,hierbabuena,1.35,https://tienda.mercadona.es/categories/29,verdura
mercadona,Cebollino,cebollino,1.80,https://tienda.mercadona.es/categories/29,verdura
mercadona,Espinacas cortadas,espinacas cortadas,1.24,https://tienda.mercadona.es/categories/29,verdura
mercadona,Brócoli,brocoli,1.72,https://tienda.mercadona.es/categories/29,verdura
mercadona,Berenjena,berenjena,0.72,https://tienda.mercadona.es/categories/29,verdura
mercadona,Berenjena rayada,berenjena rayada,0.85,https://tienda.mercadona.es/categories/29,verdura
mercadona,Judía verde plana,judia verde plana,2.91,https://tienda.mercadona.es/categories/29,verdura
mercadona,Judía verde plana,judia verde plana,1.68,https://tienda.mercadona.es/categories/29,verdura
mercadona,Acelgas cortadas,acelgas cortadas,1.30,https://tienda.mercadona.es/categories/29,verdura
mercadona,Puerros,puerros,2.55,https://tienda.mercadona.es/categories/29,verdura
mercadona,Puerros,puerros,2.16,https://tienda.mercadona.es/categories/29,verdura
mercadona,Alcachofa,alcachofa,0.40,https://tienda.mercadona.es/categories/29,verdura
mercadona,Judía verde redonda,judia verde redonda,2.80,https://tienda.mercadona.es/categories/29,verdura
mercadona,Calabaza cacahuete cortada a trozos,calabaza cacahuete cortada a trozos,2.09,https://tienda.mercadona.es/categories/29,verdura
mercadona,Apio verde,apio verde,1.32,https://tienda.mercadona.es/categories/29,verdura
mercadona,Apio cortado,apio cortado,1.15,https://tienda.mercadona.es/categories/29,verdura
mercadona,Preparado de verdura para cocido,preparado de verdura para cocido,1.94,https://tienda.mercadona.es/categories/29,verdura
mercadona,Espárrago verde fino,esparrago verde fino,1.80,https://tienda.mercadona.es/categories/29,verdura
mercadona,Rabanitos,rabanitos,1.14,https://tienda.mercadona.es/categories/29,verdura
mercadona,Remolacha cocida y pelada,remolacha cocida y pelada,1.04,https://tienda.mercadona.es/categories/29,verdura
mercadona,Maíz dulce en mazorca cocido,maiz dulce en mazorca cocido,1.55,https://tienda.mercadona.es/categories/29,verdura
mercadona,Media calabaza cacahuete,media calabaza cacahuete,1.33,https://tienda.mercadona.es/categories/29,verdura
mercadona,Espárrago verde grueso,esparrago verde grueso,3.30,https://tienda.mercadona.es/categories/29,verdura
mercadona,Maíz dulce en mazorca,maiz dulce en mazorca,2.95,https://tienda.mercadona.es/categories/29,verdura
mercadona,Preparado de verduras para sofreír,preparado de verduras para sofreir,2.28,https://tienda.mercadona.es/categories/29,verdura
mercadona,Salteado de pimientos y cebolla,salteado de pimientos y cebolla,2.28,https://tienda.mercadona.es/categories/29,verdura
mercadona,3 Vegetales para microondas,3 vegetales para microondas,1.70,https://tienda.mercadona.es/categories/29,verdura
mercadona,Floretas de brócoli para microondas,floretas de brocoli para microondas,1.58,https://tienda.mercadona.es/categories/29,verdura
mercadona,Sopa juliana para microondas,sopa juliana para microondas,1.93,https://tienda.mercadona.es/categories/29,verdura
mercadona,Patata para microondas,patata para microondas,1.51,https://tienda.mercadona.es/categories/29,verdura
mercadona,Batata para microondas,batata para microondas,2.50,https://tienda.mercadona.es/categories/29,verdura
mercadona,Salteado de verduras para microondas,salteado de verduras para microondas,2.50,https://tienda.mercadona.es/categories/29,verdura
mercadona,"Aceite de oliva 0,4º Hacendado","aceite de oliva 0,4o hacendado",17.75,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,"Aceite de oliva 0,4º Hacendado","aceite de oliva 0,4o hacendado",3.70,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen extra Hacendado,aceite de oliva virgen extra hacendado,14.00,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen extra Hacendado,aceite de oliva virgen extra hacendado,4.85,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,aceite de oliva virgen extra hacendado gran seleccion,5.95,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva 1º Hacendado,aceite de oliva 1o hacendado,18.45,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva 1º Hacendado,aceite de oliva 1o hacendado,3.95,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen Hacendado,aceite de oliva virgen hacendado,12.15,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen Hacendado,aceite de oliva virgen hacendado,4.35,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen extra Hacendado,aceite de oliva virgen extra hacendado,2.80,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de oliva virgen extra Picual Casa Juncal,aceite de oliva virgen extra picual casa juncal,5.45,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,"Aceite de girasol refinado 0,2º Hacendado","aceite de girasol refinado 0,2o hacendado",8.70,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,"Aceite de girasol refinado 0,2º Hacendado","aceite de girasol refinado 0,2o hacendado",1.80,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Aceite de coco virgen Hacendado,aceite de coco virgen hacendado,5.45,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Vinagre de vino blanco Hacendado,vinagre de vino blanco hacendado,0.65,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Vinagre de manzana Hacendado,vinagre de manzana hacendado,0.90,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Limón exprimido Hacendado,limon exprimido hacendado,1.05,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Crema de vinagre balsámico de Módena Hacendado,crema de vinagre balsamico de modena hacendado,1.75,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Vinagre de Jerez reserva Hacendado,vinagre de jerez reserva hacendado,2.00,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,reduccion balsamica de vinagre pedro ximenez hacendado,2.25,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Vinagre balsámico de Módena Hacendado,vinagre balsamico de modena hacendado,2.35,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal fina Hacendado,sal fina hacendado,0.40,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal fina de mesa Hacendado,sal fina de mesa hacendado,0.75,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal yodada fina Hacendado,sal yodada fina hacendado,0.45,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal gruesa Hacendado,sal gruesa hacendado,0.40,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Bicarbonato de sódio Hacendado,bicarbonato de sodio hacendado,1.50,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Bicarbonato de sódio Hacendado,bicarbonato de sodio hacendado,1.10,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Escamas de sal marina natural Polasal,escamas de sal marina natural polasal,2.00,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal gruesa para hornear Hacendado,sal gruesa para hornear hacendado,1.40,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal de ajo Hacendado,sal de ajo hacendado,1.80,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal de frutas sabor limón Hacendado,sal de frutas sabor limon hacendado,2.10,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal 60% menos de sodio Hacendado,sal 60% menos de sodio hacendado,2.30,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Preparado para ahumar Hacendado,preparado para ahumar hacendado,3.30,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Sal rosa del Himalaya Hacendado,sal rosa del himalaya hacendado,2.65,https://tienda.mercadona.es/categories/112,"aceite, vinagre y sal"
mercadona,Orégano Hacendado,oregano hacendado,1.00,https://tienda.mercadona.es/categories/115,especias
mercadona,Perejil Hacendado,perejil hacendado,0.90,https://tienda.mercadona.es/categories/115,especias
mercadona,Hoja de laurel Hacendado,hoja de laurel hacendado,0.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Hierbas provenzales Hacendado,hierbas provenzales hacendado,1.20,https://tienda.mercadona.es/categories/115,especias
mercadona,Albahaca Hacendado,albahaca hacendado,1.25,https://tienda.mercadona.es/categories/115,especias
mercadona,Romero Hacendado,romero hacendado,1.35,https://tienda.mercadona.es/categories/115,especias
mercadona,Tomillo Hacendado,tomillo hacendado,1.05,https://tienda.mercadona.es/categories/115,especias
mercadona,Eneldo Hacendado,eneldo hacendado,1.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Cilantro Hacendado,cilantro hacendado,1.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Ajo y Perejil Hacendado,ajo y perejil hacendado,1.35,https://tienda.mercadona.es/categories/115,especias
mercadona,Colorante alimentario Hacendado,colorante alimentario hacendado,0.95,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimentón dulce Hacendado,pimenton dulce hacendado,1.00,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimentón dulce de la Vera Hacendado,pimenton dulce de la vera hacendado,1.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Azafrán molido Hacendado,azafran molido hacendado,1.80,https://tienda.mercadona.es/categories/115,especias
mercadona,Azafrán hebra Hacendado,azafran hebra hacendado,1.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimentón picante Hacendado,pimenton picante hacendado,1.35,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimentón dulce Hacendado,pimenton dulce hacendado,1.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimienta negra molida Hacendado,pimienta negra molida hacendado,1.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Molinillo pimienta negra Hacendado,molinillo pimienta negra hacendado,1.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimienta negra en grano Hacendado,pimienta negra en grano hacendado,1.70,https://tienda.mercadona.es/categories/115,especias
mercadona,Molinillo mix pimientas Hacendado,molinillo mix pimientas hacendado,1.95,https://tienda.mercadona.es/categories/115,especias
mercadona,Pimienta blanca molida Hacendado,pimienta blanca molida hacendado,2.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Ajo granulado Hacendado,ajo granulado hacendado,1.20,https://tienda.mercadona.es/categories/115,especias
mercadona,Cebolla frita crujiente Hacendado,cebolla frita crujiente hacendado,1.15,https://tienda.mercadona.es/categories/115,especias
mercadona,Canela molida Hacendado,canela molida hacendado,1.00,https://tienda.mercadona.es/categories/115,especias
mercadona,Canela en rama Hacendado,canela en rama hacendado,1.50,https://tienda.mercadona.es/categories/115,especias
mercadona,Comino molido Hacendado,comino molido hacendado,1.20,https://tienda.mercadona.es/categories/115,especias
mercadona,Comino en grano Hacendado,comino en grano hacendado,1.95,https://tienda.mercadona.es/categories/115,especias
mercadona,Curry Hacendado,curry hacendado,1.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Nuez moscada molida Hacendado,nuez moscada molida hacendado,1.65,https://tienda.mercadona.es/categories/115,especias
mercadona,Cebolla en polvo Hacendado,cebolla en polvo hacendado,0.94,https://tienda.mercadona.es/categories/115,especias
mercadona,Cayena guindillas Hacendado,cayena guindillas hacendado,1.36,https://tienda.mercadona.es/categories/115,especias
mercadona,Cayena molida Hacendado,cayena molida hacendado,1.65,https://tienda.mercadona.es/categories/115,especias
mercadona,Cúrcuma Hacendado,curcuma hacendado,1.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Jengibre molido Hacendado,jengibre molido hacendado,1.65,https://tienda.mercadona.es/categories/115,especias
mercadona,Sal de ajo Hacendado,sal de ajo hacendado,1.80,https://tienda.mercadona.es/categories/115,especias
mercadona,Ñoras Hacendado,noras hacendado,1.56,https://tienda.mercadona.es/categories/115,especias
mercadona,Clavo en grano Hacendado,clavo en grano hacendado,1.75,https://tienda.mercadona.es/categories/115,especias
mercadona,Piñones Hacendado,pinones hacendado,3.02,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador para fajitas Hacendado sabor tex-mex,sazonador para fajitas hacendado sabor tex-mex,0.85,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador ajo y limón Hacendado para carne y pescado,sazonador ajo y limon hacendado para carne y pescado,1.05,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador hierbas provenzales Hacendado para pollo y costillas,sazonador hierbas provenzales hacendado para pollo y costillas,1.00,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador barbacoa Hacendado para pollo y costillas,sazonador barbacoa hacendado para pollo y costillas,1.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador para paella con azafrán Hacendado,sazonador para paella con azafran hacendado,1.50,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador para burritos Hacendado,sazonador para burritos hacendado,1.30,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador pollo y carne Hacendado,sazonador pollo y carne hacendado,1.40,https://tienda.mercadona.es/categories/115,especias
mercadona,Sazonador pasta Hacendado,sazonador pasta hacendado,1.60,https://tienda.mercadona.es/categories/115,especias
